hum,AAL,52.93,2021-05-24 22:50:38
lux,AAL,57.50,2021-05-24 22:50:38
awita,AAL,1024.00,2021-05-24 22:50:38
pressure,AAL,756.34,2021-05-24 22:50:43
temp,AAL,22.70,2021-05-24 22:50:43
hum,AAL,53.01,2021-05-24 22:50:43
lux,AAL,57.50,2021-05-24 22:50:44
awita,AAL,1024.00,2021-05-24 22:50:44
pressure,AAL,756.31,2021-05-24 22:50:49
temp,AAL,22.69,2021-05-24 22:50:49
hum,AAL,53.14,2021-05-24 22:50:49
lux,AAL,57.50,2021-05-24 22:50:49
awita,AAL,1024.00,2021-05-24 22:50:49
pressure,AAL,756.33,2021-05-24 22:50:55
temp,AAL,22.69,2021-05-24 22:50:55
hum,AAL,53.27,2021-05-24 22:50:55
lux,AAL,57.50,2021-05-24 22:50:55
awita,AAL,1024.00,2021-05-24 22:50:55
pressure,AAL,756.30,2021-05-24 22:51:00
temp,AAL,22.69,2021-05-24 22:51:00
hum,AAL,53.27,2021-05-24 22:51:01
lux,AAL,57.50,2021-05-24 22:51:01
awita,AAL,1024.00,2021-05-24 22:51:01
pressure,AAL,756.32,2021-05-24 22:51:06
temp,AAL,22.67,2021-05-24 22:51:06
hum,AAL,53.20,2021-05-24 22:51:06
lux,AAL,57.50,2021-05-24 22:51:06
awita,AAL,1024.00,2021-05-24 22:51:06
pressure,AAL,756.37,2021-05-24 22:51:11
temp,AAL,22.69,2021-05-24 22:51:11
hum,AAL,53.02,2021-05-24 22:51:12
lux,AAL,57.50,2021-05-24 22:51:12
awita,AAL,1024.00,2021-05-24 22:51:12
pressure,AAL,756.33,2021-05-24 22:51:18
temp,AAL,22.69,2021-05-24 22:51:18
hum,AAL,53.00,2021-05-24 22:51:18
lux,AAL,57.50,2021-05-24 22:51:18
awita,AAL,1024.00,2021-05-24 22:51:18
pressure,AAL,756.33,2021-05-24 22:51:23
temp,AAL,22.68,2021-05-24 22:51:24
hum,AAL,52.88,2021-05-24 22:51:24
lux,AAL,57.50,2021-05-24 22:51:24
awita,AAL,1024.00,2021-05-24 22:51:24
pressure,AAL,756.33,2021-05-24 22:51:29
temp,AAL,22.68,2021-05-24 22:51:29
hum,AAL,52.90,2021-05-24 22:51:29
lux,AAL,57.50,2021-05-24 22:51:29
awita,AAL,1024.00,2021-05-24 22:51:29
pressure,AAL,756.35,2021-05-24 22:51:34
temp,AAL,22.67,2021-05-24 22:51:34
hum,AAL,52.88,2021-05-24 22:51:34
lux,AAL,57.50,2021-05-24 22:51:34
awita,AAL,1024.00,2021-05-24 22:51:34
pressure,AAL,756.34,2021-05-24 22:51:39
temp,AAL,22.67,2021-05-24 22:51:40
hum,AAL,52.94,2021-05-24 22:51:40
lux,AAL,57.50,2021-05-24 22:51:40
awita,AAL,1024.00,2021-05-24 22:51:40
pressure,AAL,756.33,2021-05-24 22:51:45
temp,AAL,22.67,2021-05-24 22:51:45
hum,AAL,53.06,2021-05-24 22:51:45
lux,AAL,57.50,2021-05-24 22:51:45
awita,AAL,1024.00,2021-05-24 22:51:45
pressure,AAL,756.33,2021-05-24 22:51:50
temp,AAL,22.66,2021-05-24 22:51:50
hum,AAL,53.17,2021-05-24 22:51:50
lux,AAL,57.50,2021-05-24 22:51:50
awita,AAL,1024.00,2021-05-24 22:51:50
pressure,AAL,756.36,2021-05-24 22:51:55
temp,AAL,22.66,2021-05-24 22:51:56
hum,AAL,53.26,2021-05-24 22:51:56
lux,AAL,57.50,2021-05-24 22:51:56
awita,AAL,1024.00,2021-05-24 22:51:56
pressure,AAL,756.37,2021-05-24 22:52:01
temp,AAL,22.65,2021-05-24 22:52:01
hum,AAL,53.17,2021-05-24 22:52:01
lux,AAL,57.50,2021-05-24 22:52:01
awita,AAL,1024.00,2021-05-24 22:52:01
pressure,AAL,756.35,2021-05-24 22:52:06
temp,AAL,22.65,2021-05-24 22:52:06
hum,AAL,53.18,2021-05-24 22:52:06
lux,AAL,57.50,2021-05-24 22:52:06
awita,AAL,1024.00,2021-05-24 22:52:06
pressure,AAL,756.35,2021-05-24 22:52:11
temp,AAL,22.65,2021-05-24 22:52:11
hum,AAL,53.26,2021-05-24 22:52:12
lux,AAL,57.50,2021-05-24 22:52:12
awita,AAL,1024.00,2021-05-24 22:52:12
pressure,AAL,756.35,2021-05-24 22:52:17
temp,AAL,22.65,2021-05-24 22:52:18
hum,AAL,53.31,2021-05-24 22:52:18
lux,AAL,57.50,2021-05-24 22:52:18
awita,AAL,1024.00,2021-05-24 22:52:18
pressure,AAL,756.36,2021-05-24 22:52:24
temp,AAL,22.64,2021-05-24 22:52:24
hum,AAL,53.35,2021-05-24 22:52:24
lux,AAL,57.50,2021-05-24 22:52:25
awita,AAL,1024.00,2021-05-24 22:52:25
pressure,AAL,756.34,2021-05-24 22:52:30
temp,AAL,22.64,2021-05-24 22:52:30
hum,AAL,53.12,2021-05-24 22:52:30
lux,AAL,57.50,2021-05-24 22:52:30
awita,AAL,1024.00,2021-05-24 22:52:30
pressure,AAL,756.34,2021-05-24 22:52:35
temp,AAL,22.64,2021-05-24 22:52:35
hum,AAL,52.99,2021-05-24 22:52:35
lux,AAL,57.50,2021-05-24 22:52:35
awita,AAL,1024.00,2021-05-24 22:52:36
pressure,AAL,756.40,2021-05-24 22:52:41
temp,AAL,22.64,2021-05-24 22:52:41
hum,AAL,52.91,2021-05-24 22:52:41
lux,AAL,57.50,2021-05-24 22:52:41
awita,AAL,1024.00,2021-05-24 22:52:41
pressure,AAL,756.37,2021-05-24 22:52:46
temp,AAL,22.64,2021-05-24 22:52:46
hum,AAL,53.01,2021-05-24 22:52:47
lux,AAL,57.50,2021-05-24 22:52:47
awita,AAL,1024.00,2021-05-24 22:52:47
pressure,AAL,756.37,2021-05-24 22:52:52
temp,AAL,22.63,2021-05-24 22:52:52
hum,AAL,52.98,2021-05-24 22:52:52
lux,AAL,57.50,2021-05-24 22:52:52
awita,AAL,1024.00,2021-05-24 22:52:52
pressure,AAL,756.36,2021-05-24 22:52:57
temp,AAL,22.64,2021-05-24 22:52:57
hum,AAL,53.00,2021-05-24 22:52:57
lux,AAL,57.50,2021-05-24 22:52:57
awita,AAL,1024.00,2021-05-24 22:52:57
pressure,AAL,756.37,2021-05-24 22:53:02
temp,AAL,22.63,2021-05-24 22:53:02
hum,AAL,52.88,2021-05-24 22:53:02
lux,AAL,57.50,2021-05-24 22:53:02
awita,AAL,1024.00,2021-05-24 22:53:02
pressure,AAL,756.33,2021-05-24 22:53:08
temp,AAL,22.63,2021-05-24 22:53:08
hum,AAL,52.80,2021-05-24 22:53:08
lux,AAL,57.50,2021-05-24 22:53:08
awita,AAL,1024.00,2021-05-24 22:53:08
pressure,AAL,756.32,2021-05-24 22:53:13
temp,AAL,22.63,2021-05-24 22:53:14
hum,AAL,53.02,2021-05-24 22:53:14
lux,AAL,57.50,2021-05-24 22:53:14
awita,AAL,1024.00,2021-05-24 22:53:14
pressure,AAL,756.34,2021-05-24 22:53:19
temp,AAL,22.62,2021-05-24 22:53:20
hum,AAL,53.16,2021-05-24 22:53:20
lux,AAL,57.50,2021-05-24 22:53:20
awita,AAL,1024.00,2021-05-24 22:53:20
pressure,AAL,756.35,2021-05-24 22:53:25
temp,AAL,22.62,2021-05-24 22:53:26
hum,AAL,53.15,2021-05-24 22:53:26
lux,AAL,57.50,2021-05-24 22:53:26
awita,AAL,1024.00,2021-05-24 22:53:26
pressure,AAL,756.38,2021-05-24 22:53:31
temp,AAL,22.62,2021-05-24 22:53:31
hum,AAL,53.10,2021-05-24 22:53:31
lux,AAL,57.50,2021-05-24 22:53:31
awita,AAL,1024.00,2021-05-24 22:53:32
pressure,AAL,756.38,2021-05-24 22:53:37
temp,AAL,22.62,2021-05-24 22:53:37
hum,AAL,53.16,2021-05-24 22:53:37
lux,AAL,57.50,2021-05-24 22:53:37
awita,AAL,1024.00,2021-05-24 22:53:37
pressure,AAL,756.38,2021-05-24 22:53:42
temp,AAL,22.62,2021-05-24 22:53:42
hum,AAL,53.17,2021-05-24 22:53:42
lux,AAL,57.50,2021-05-24 22:53:42
awita,AAL,1024.00,2021-05-24 22:53:42
pressure,AAL,756.37,2021-05-24 22:53:47
temp,AAL,22.62,2021-05-24 22:53:48
hum,AAL,53.05,2021-05-24 22:53:48
lux,AAL,57.50,2021-05-24 22:53:48
awita,AAL,1024.00,2021-05-24 22:53:48
pressure,AAL,756.36,2021-05-24 22:53:53
temp,AAL,22.61,2021-05-24 22:53:53
hum,AAL,53.11,2021-05-24 22:53:53
lux,AAL,57.50,2021-05-24 22:53:53
awita,AAL,1024.00,2021-05-24 22:53:53
pressure,AAL,756.37,2021-05-24 22:53:58
temp,AAL,22.61,2021-05-24 22:53:58
hum,AAL,53.14,2021-05-24 22:53:59
lux,AAL,57.50,2021-05-24 22:53:59
awita,AAL,1024.00,2021-05-24 22:53:59
pressure,AAL,756.35,2021-05-24 22:54:04
temp,AAL,22.60,2021-05-24 22:54:04
hum,AAL,53.13,2021-05-24 22:54:04
lux,AAL,57.50,2021-05-24 22:54:04
awita,AAL,1024.00,2021-05-24 22:54:04
pressure,AAL,756.33,2021-05-24 22:54:09
temp,AAL,22.61,2021-05-24 22:54:09
hum,AAL,53.17,2021-05-24 22:54:09
lux,AAL,57.50,2021-05-24 22:54:09
awita,AAL,1024.00,2021-05-24 22:54:09
pressure,AAL,756.31,2021-05-24 22:54:14
temp,AAL,22.61,2021-05-24 22:54:14
hum,AAL,53.18,2021-05-24 22:54:15
lux,AAL,57.50,2021-05-24 22:54:15
awita,AAL,1024.00,2021-05-24 22:54:15
pressure,AAL,756.33,2021-05-24 22:54:20
temp,AAL,22.61,2021-05-24 22:54:20
hum,AAL,53.19,2021-05-24 22:54:20
lux,AAL,57.50,2021-05-24 22:54:20
awita,AAL,1024.00,2021-05-24 22:54:21
pressure,AAL,756.32,2021-05-24 22:54:26
temp,AAL,22.60,2021-05-24 22:54:26
hum,AAL,53.08,2021-05-24 22:54:26
lux,AAL,57.50,2021-05-24 22:54:27
awita,AAL,1024.00,2021-05-24 22:54:27
pressure,AAL,756.31,2021-05-24 22:54:32
temp,AAL,22.60,2021-05-24 22:54:32
hum,AAL,52.94,2021-05-24 22:54:32
lux,AAL,57.50,2021-05-24 22:54:32
awita,AAL,1024.00,2021-05-24 22:54:32
pressure,AAL,756.34,2021-05-24 22:54:37
temp,AAL,22.60,2021-05-24 22:54:37
hum,AAL,52.94,2021-05-24 22:54:37
lux,AAL,57.50,2021-05-24 22:54:37
awita,AAL,1024.00,2021-05-24 22:54:37
pressure,AAL,756.35,2021-05-24 22:54:43
temp,AAL,22.60,2021-05-24 22:54:43
hum,AAL,53.02,2021-05-24 22:54:43
lux,AAL,57.50,2021-05-24 22:54:43
awita,AAL,1024.00,2021-05-24 22:54:43
pressure,AAL,756.33,2021-05-24 22:54:48
temp,AAL,22.60,2021-05-24 22:54:48
hum,AAL,53.02,2021-05-24 22:54:49
lux,AAL,57.50,2021-05-24 22:54:49
awita,AAL,1024.00,2021-05-24 22:54:49
pressure,AAL,756.37,2021-05-24 22:54:54
temp,AAL,22.59,2021-05-24 22:54:54
hum,AAL,53.13,2021-05-24 22:54:54
lux,AAL,57.50,2021-05-24 22:54:54
awita,AAL,1024.00,2021-05-24 22:54:54
pressure,AAL,756.36,2021-05-24 22:55:00
temp,AAL,22.59,2021-05-24 22:55:00
hum,AAL,53.12,2021-05-24 22:55:00
lux,AAL,57.50,2021-05-24 22:55:00
awita,AAL,1024.00,2021-05-24 22:55:00
pressure,AAL,756.34,2021-05-24 22:55:05
temp,AAL,22.60,2021-05-24 22:55:06
hum,AAL,53.11,2021-05-24 22:55:06
lux,AAL,57.50,2021-05-24 22:55:06
awita,AAL,1024.00,2021-05-24 22:55:06
pressure,AAL,756.35,2021-05-24 22:55:12
temp,AAL,22.60,2021-05-24 22:55:12
hum,AAL,53.20,2021-05-24 22:55:12
lux,AAL,57.50,2021-05-24 22:55:12
awita,AAL,1024.00,2021-05-24 22:55:12
pressure,AAL,756.37,2021-05-24 22:55:17
temp,AAL,22.60,2021-05-24 22:55:17
hum,AAL,53.24,2021-05-24 22:55:17
lux,AAL,57.50,2021-05-24 22:55:17
awita,AAL,1024.00,2021-05-24 22:55:17
pressure,AAL,756.32,2021-05-24 22:55:23
temp,AAL,22.59,2021-05-24 22:55:23
hum,AAL,53.26,2021-05-24 22:55:23
lux,AAL,57.50,2021-05-24 22:55:23
awita,AAL,1024.00,2021-05-24 22:55:23
pressure,AAL,756.35,2021-05-24 22:55:29
temp,AAL,22.59,2021-05-24 22:55:29
hum,AAL,53.31,2021-05-24 22:55:29
lux,AAL,57.50,2021-05-24 22:55:29
awita,AAL,1024.00,2021-05-24 22:55:29
pressure,AAL,756.38,2021-05-24 22:55:35
temp,AAL,22.59,2021-05-24 22:55:35
hum,AAL,53.25,2021-05-24 22:55:35
lux,AAL,57.50,2021-05-24 22:55:35
awita,AAL,1024.00,2021-05-24 22:55:36
pressure,AAL,756.38,2021-05-24 22:55:41
temp,AAL,22.59,2021-05-24 22:55:41
hum,AAL,53.19,2021-05-24 22:55:41
lux,AAL,57.50,2021-05-24 22:55:41
awita,AAL,1024.00,2021-05-24 22:55:41
pressure,AAL,756.37,2021-05-24 22:55:46
temp,AAL,22.58,2021-05-24 22:55:46
hum,AAL,53.16,2021-05-24 22:55:46
lux,AAL,57.50,2021-05-24 22:55:46
awita,AAL,1024.00,2021-05-24 22:55:46
pressure,AAL,756.35,2021-05-24 22:55:51
temp,AAL,22.58,2021-05-24 22:55:52
hum,AAL,53.24,2021-05-24 22:55:53
lux,AAL,57.50,2021-05-24 22:55:53
awita,AAL,1024.00,2021-05-24 22:55:53
pressure,AAL,756.34,2021-05-24 22:55:58
temp,AAL,22.58,2021-05-24 22:55:59
hum,AAL,53.29,2021-05-24 22:55:59
lux,AAL,57.50,2021-05-24 22:55:59
awita,AAL,1024.00,2021-05-24 22:56:00
pressure,AAL,756.36,2021-05-24 22:56:05
temp,AAL,22.58,2021-05-24 22:56:05
hum,AAL,53.37,2021-05-24 22:56:05
lux,AAL,57.50,2021-05-24 22:56:05
awita,AAL,1024.00,2021-05-24 22:56:05
pressure,AAL,756.39,2021-05-24 22:56:10
temp,AAL,22.58,2021-05-24 22:56:11
hum,AAL,53.34,2021-05-24 22:56:11
lux,AAL,57.50,2021-05-24 22:56:11
awita,AAL,1024.00,2021-05-24 22:56:11
pressure,AAL,756.35,2021-05-24 22:56:16
temp,AAL,22.57,2021-05-24 22:56:16
hum,AAL,53.26,2021-05-24 22:56:16
lux,AAL,57.50,2021-05-24 22:56:16
awita,AAL,1024.00,2021-05-24 22:56:16
pressure,AAL,756.32,2021-05-24 22:56:21
temp,AAL,22.57,2021-05-24 22:56:22
hum,AAL,53.13,2021-05-24 22:56:23
lux,AAL,57.50,2021-05-24 22:56:23
awita,AAL,1024.00,2021-05-24 22:56:23
pressure,AAL,756.35,2021-05-24 22:56:29
temp,AAL,22.56,2021-05-24 22:56:29
hum,AAL,53.36,2021-05-24 22:56:29
lux,AAL,57.50,2021-05-24 22:56:29
awita,AAL,1024.00,2021-05-24 22:56:30
pressure,AAL,756.35,2021-05-24 22:56:35
temp,AAL,22.56,2021-05-24 22:56:35
hum,AAL,53.25,2021-05-24 22:56:35
lux,AAL,57.50,2021-05-24 22:56:35
awita,AAL,1024.00,2021-05-24 22:56:35
pressure,AAL,756.36,2021-05-24 22:56:41
temp,AAL,22.56,2021-05-24 22:56:41
hum,AAL,53.20,2021-05-24 22:56:41
lux,AAL,57.50,2021-05-24 22:56:41
awita,AAL,1024.00,2021-05-24 22:56:41
pressure,AAL,756.39,2021-05-24 22:56:46
temp,AAL,22.56,2021-05-24 22:56:46
hum,AAL,53.12,2021-05-24 22:56:46
lux,AAL,57.50,2021-05-24 22:56:46
awita,AAL,1024.00,2021-05-24 22:56:46
pressure,AAL,756.40,2021-05-24 22:56:51
temp,AAL,22.56,2021-05-24 22:56:51
hum,AAL,53.02,2021-05-24 22:56:52
lux,AAL,57.50,2021-05-24 22:56:52
awita,AAL,1024.00,2021-05-24 22:56:52
pressure,AAL,756.40,2021-05-24 22:56:57
temp,AAL,22.55,2021-05-24 22:56:57
hum,AAL,53.04,2021-05-24 22:56:57
lux,AAL,57.50,2021-05-24 22:56:58
awita,AAL,1024.00,2021-05-24 22:56:58
pressure,AAL,756.35,2021-05-24 22:57:04
temp,AAL,22.55,2021-05-24 22:57:04
hum,AAL,53.10,2021-05-24 22:57:04
lux,AAL,57.50,2021-05-24 22:57:04
awita,AAL,1024.00,2021-05-24 22:57:04
pressure,AAL,756.36,2021-05-24 22:57:09
temp,AAL,22.55,2021-05-24 22:57:09
hum,AAL,53.21,2021-05-24 22:57:09
lux,AAL,57.50,2021-05-24 22:57:09
awita,AAL,1024.00,2021-05-24 22:57:10
pressure,AAL,756.39,2021-05-24 22:57:15
temp,AAL,22.55,2021-05-24 22:57:15
hum,AAL,53.16,2021-05-24 22:57:15
lux,AAL,57.50,2021-05-24 22:57:15
awita,AAL,1024.00,2021-05-24 22:57:15
pressure,AAL,756.37,2021-05-24 22:57:20
temp,AAL,22.55,2021-05-24 22:57:20
hum,AAL,53.18,2021-05-24 22:57:21
lux,AAL,57.50,2021-05-24 22:57:21
awita,AAL,1024.00,2021-05-24 22:57:21
pressure,AAL,756.38,2021-05-24 22:57:26
temp,AAL,22.55,2021-05-24 22:57:26
hum,AAL,53.23,2021-05-24 22:57:26
lux,AAL,57.50,2021-05-24 22:57:26
awita,AAL,1024.00,2021-05-24 22:57:26
pressure,AAL,756.36,2021-05-24 22:57:32
temp,AAL,22.55,2021-05-24 22:57:32
hum,AAL,53.23,2021-05-24 22:57:32
lux,AAL,57.50,2021-05-24 22:57:32
awita,AAL,1024.00,2021-05-24 22:57:32
pressure,AAL,756.33,2021-05-24 22:57:37
temp,AAL,22.54,2021-05-24 22:57:37
hum,AAL,53.13,2021-05-24 22:57:38
lux,AAL,57.50,2021-05-24 22:57:38
awita,AAL,1024.00,2021-05-24 22:57:38
pressure,AAL,756.32,2021-05-24 22:57:43
temp,AAL,22.54,2021-05-24 22:57:43
hum,AAL,53.04,2021-05-24 22:57:43
lux,AAL,57.50,2021-05-24 22:57:43
awita,AAL,1024.00,2021-05-24 22:57:43
pressure,AAL,756.38,2021-05-24 22:57:48
temp,AAL,22.54,2021-05-24 22:57:49
hum,AAL,53.03,2021-05-24 22:57:49
lux,AAL,57.50,2021-05-24 22:57:49
awita,AAL,1024.00,2021-05-24 22:57:49
pressure,AAL,756.36,2021-05-24 22:57:54
temp,AAL,22.54,2021-05-24 22:57:54
hum,AAL,53.09,2021-05-24 22:57:55
lux,AAL,57.50,2021-05-24 22:57:55
awita,AAL,1024.00,2021-05-24 22:57:55
pressure,AAL,756.38,2021-05-24 22:58:00
temp,AAL,22.54,2021-05-24 22:58:00
hum,AAL,53.13,2021-05-24 22:58:00
lux,AAL,57.50,2021-05-24 22:58:00
awita,AAL,1024.00,2021-05-24 22:58:00
pressure,AAL,756.34,2021-05-24 22:58:05
temp,AAL,22.54,2021-05-24 22:58:05
hum,AAL,53.21,2021-05-24 22:58:05
lux,AAL,57.50,2021-05-24 22:58:05
awita,AAL,1024.00,2021-05-24 22:58:05
pressure,AAL,756.36,2021-05-24 22:58:11
temp,AAL,22.54,2021-05-24 22:58:11
hum,AAL,53.34,2021-05-24 22:58:11
lux,AAL,57.50,2021-05-24 22:58:11
awita,AAL,1024.00,2021-05-24 22:58:11
pressure,AAL,756.38,2021-05-24 22:58:16
temp,AAL,22.54,2021-05-24 22:58:16
hum,AAL,53.49,2021-05-24 22:58:16
lux,AAL,57.50,2021-05-24 22:58:16
awita,AAL,1024.00,2021-05-24 22:58:16
pressure,AAL,756.40,2021-05-24 22:58:22
temp,AAL,22.54,2021-05-24 22:58:22
hum,AAL,53.54,2021-05-24 22:58:22
lux,AAL,57.50,2021-05-24 22:58:22
awita,AAL,1024.00,2021-05-24 22:58:22
pressure,AAL,756.35,2021-05-24 22:58:27
temp,AAL,22.54,2021-05-24 22:58:28
hum,AAL,53.42,2021-05-24 22:58:28
lux,AAL,56.67,2021-05-24 22:58:28
awita,AAL,1024.00,2021-05-24 22:58:28
pressure,AAL,756.38,2021-05-24 22:58:33
temp,AAL,22.54,2021-05-24 22:58:33
hum,AAL,54.42,2021-05-24 22:58:33
lux,AAL,56.67,2021-05-24 22:58:34
awita,AAL,1024.00,2021-05-24 22:58:34
pressure,AAL,756.41,2021-05-24 22:58:40
temp,AAL,22.53,2021-05-24 22:58:40
hum,AAL,55.68,2021-05-24 22:58:40
lux,AAL,56.67,2021-05-24 22:58:40
awita,AAL,1024.00,2021-05-24 22:58:40
pressure,AAL,756.39,2021-05-24 22:58:45
temp,AAL,22.53,2021-05-24 22:58:45
hum,AAL,55.12,2021-05-24 22:58:45
lux,AAL,56.67,2021-05-24 22:58:45
awita,AAL,1024.00,2021-05-24 22:58:45
pressure,AAL,756.37,2021-05-24 22:58:50
temp,AAL,22.52,2021-05-24 22:58:50
hum,AAL,55.33,2021-05-24 22:58:50
lux,AAL,56.67,2021-05-24 22:58:50
awita,AAL,1024.00,2021-05-24 22:58:50
pressure,AAL,756.37,2021-05-24 22:58:56
temp,AAL,22.53,2021-05-24 22:58:56
hum,AAL,57.03,2021-05-24 22:58:56
lux,AAL,56.67,2021-05-24 22:58:56
awita,AAL,1024.00,2021-05-24 22:58:56
pressure,AAL,756.41,2021-05-24 22:59:01
temp,AAL,22.53,2021-05-24 22:59:01
hum,AAL,55.48,2021-05-24 22:59:01
lux,AAL,56.67,2021-05-24 22:59:01
awita,AAL,1024.00,2021-05-24 22:59:02
pressure,AAL,756.38,2021-05-24 22:59:07
temp,AAL,22.54,2021-05-24 22:59:07
hum,AAL,54.93,2021-05-24 22:59:07
lux,AAL,56.67,2021-05-24 22:59:07
awita,AAL,1024.00,2021-05-24 22:59:07
pressure,AAL,756.40,2021-05-24 22:59:12
temp,AAL,22.55,2021-05-24 22:59:12
hum,AAL,56.28,2021-05-24 22:59:12
lux,AAL,56.67,2021-05-24 22:59:12
awita,AAL,1024.00,2021-05-24 22:59:12
pressure,AAL,756.40,2021-05-24 22:59:17
temp,AAL,22.55,2021-05-24 22:59:17
hum,AAL,56.34,2021-05-24 22:59:18
lux,AAL,56.67,2021-05-24 22:59:18
awita,AAL,1024.00,2021-05-24 22:59:18
pressure,AAL,756.40,2021-05-24 22:59:23
temp,AAL,22.55,2021-05-24 22:59:23
hum,AAL,54.52,2021-05-24 22:59:23
lux,AAL,56.67,2021-05-24 22:59:23
awita,AAL,1024.00,2021-05-24 22:59:23
pressure,AAL,756.39,2021-05-24 22:59:28
temp,AAL,22.55,2021-05-24 22:59:28
hum,AAL,55.61,2021-05-24 22:59:28
lux,AAL,56.67,2021-05-24 22:59:28
awita,AAL,1024.00,2021-05-24 22:59:28
pressure,AAL,756.41,2021-05-24 22:59:33
temp,AAL,22.55,2021-05-24 22:59:33
hum,AAL,54.65,2021-05-24 22:59:33
lux,AAL,56.67,2021-05-24 22:59:33
awita,AAL,1024.00,2021-05-24 22:59:33
pressure,AAL,756.38,2021-05-24 22:59:38
temp,AAL,22.55,2021-05-24 22:59:38
hum,AAL,54.54,2021-05-24 22:59:38
lux,AAL,56.67,2021-05-24 22:59:38
awita,AAL,1024.00,2021-05-24 22:59:39
pressure,AAL,756.40,2021-05-24 22:59:44
temp,AAL,22.56,2021-05-24 22:59:44
hum,AAL,53.78,2021-05-24 22:59:44
lux,AAL,56.67,2021-05-24 22:59:44
awita,AAL,1024.00,2021-05-24 22:59:44
pressure,AAL,756.39,2021-05-24 22:59:50
temp,AAL,22.56,2021-05-24 22:59:50
hum,AAL,53.54,2021-05-24 22:59:50
lux,AAL,56.67,2021-05-24 22:59:50
awita,AAL,1024.00,2021-05-24 22:59:50
pressure,AAL,756.36,2021-05-24 22:59:55
temp,AAL,22.56,2021-05-24 22:59:55
hum,AAL,53.43,2021-05-24 22:59:56
lux,AAL,56.67,2021-05-24 22:59:56
awita,AAL,1024.00,2021-05-24 22:59:56
pressure,AAL,756.35,2021-05-24 23:00:01
temp,AAL,22.57,2021-05-24 23:00:01
hum,AAL,54.90,2021-05-24 23:00:01
lux,AAL,56.67,2021-05-24 23:00:01
awita,AAL,1024.00,2021-05-24 23:00:02
pressure,AAL,756.36,2021-05-24 23:00:07
temp,AAL,22.59,2021-05-24 23:00:08
hum,AAL,55.20,2021-05-24 23:00:08
lux,AAL,56.67,2021-05-24 23:00:08
awita,AAL,1024.00,2021-05-24 23:00:08
pressure,AAL,756.41,2021-05-24 23:00:13
temp,AAL,22.59,2021-05-24 23:00:13
hum,AAL,54.11,2021-05-24 23:00:14
lux,AAL,56.67,2021-05-24 23:00:14
awita,AAL,1024.00,2021-05-24 23:00:14
pressure,AAL,756.40,2021-05-24 23:00:19
temp,AAL,22.59,2021-05-24 23:00:19
hum,AAL,53.84,2021-05-24 23:00:19
lux,AAL,56.67,2021-05-24 23:00:19
awita,AAL,1024.00,2021-05-24 23:00:19
pressure,AAL,756.35,2021-05-24 23:00:24
temp,AAL,22.59,2021-05-24 23:00:24
hum,AAL,53.72,2021-05-24 23:00:24
lux,AAL,56.67,2021-05-24 23:00:24
awita,AAL,1024.00,2021-05-24 23:00:24
pressure,AAL,756.37,2021-05-24 23:00:29
temp,AAL,22.60,2021-05-24 23:00:30
hum,AAL,53.37,2021-05-24 23:00:30
lux,AAL,55.83,2021-05-24 23:00:30
awita,AAL,1024.00,2021-05-24 23:00:30
pressure,AAL,756.39,2021-05-24 23:00:35
temp,AAL,22.60,2021-05-24 23:00:35
hum,AAL,53.15,2021-05-24 23:00:35
lux,AAL,55.83,2021-05-24 23:00:35
awita,AAL,1024.00,2021-05-24 23:00:35
pressure,AAL,756.39,2021-05-24 23:00:40
temp,AAL,22.59,2021-05-24 23:00:41
hum,AAL,53.08,2021-05-24 23:00:41
lux,AAL,55.83,2021-05-24 23:00:41
awita,AAL,1024.00,2021-05-24 23:00:41
pressure,AAL,756.39,2021-05-24 23:00:46
temp,AAL,22.59,2021-05-24 23:00:46
hum,AAL,54.48,2021-05-24 23:00:46
lux,AAL,55.83,2021-05-24 23:00:47
awita,AAL,1024.00,2021-05-24 23:00:47
pressure,AAL,756.42,2021-05-24 23:00:52
temp,AAL,22.58,2021-05-24 23:00:52
hum,AAL,55.64,2021-05-24 23:00:53
lux,AAL,56.67,2021-05-24 23:00:53
awita,AAL,1024.00,2021-05-24 23:00:53
pressure,AAL,756.38,2021-05-24 23:00:58
temp,AAL,22.59,2021-05-24 23:00:58
hum,AAL,54.10,2021-05-24 23:00:58
lux,AAL,56.67,2021-05-24 23:00:58
awita,AAL,1024.00,2021-05-24 23:00:58
pressure,AAL,756.42,2021-05-24 23:01:04
temp,AAL,22.60,2021-05-24 23:01:04
hum,AAL,53.65,2021-05-24 23:01:04
lux,AAL,56.67,2021-05-24 23:01:04
awita,AAL,1024.00,2021-05-24 23:01:04
pressure,AAL,756.38,2021-05-24 23:01:09
temp,AAL,22.60,2021-05-24 23:01:09
hum,AAL,53.32,2021-05-24 23:01:09
lux,AAL,56.67,2021-05-24 23:01:09
awita,AAL,1024.00,2021-05-24 23:01:09
pressure,AAL,756.40,2021-05-24 23:01:14
temp,AAL,22.61,2021-05-24 23:01:14
hum,AAL,53.03,2021-05-24 23:01:14
lux,AAL,56.67,2021-05-24 23:01:14
awita,AAL,1024.00,2021-05-24 23:01:14
pressure,AAL,756.36,2021-05-24 23:01:19
temp,AAL,22.61,2021-05-24 23:01:19
hum,AAL,52.98,2021-05-24 23:01:19
lux,AAL,56.67,2021-05-24 23:01:19
awita,AAL,1024.00,2021-05-24 23:01:19
